time_to_first_click,task_completion_time,mouse_velocity_avg,cursor_straightness,scroll_reversals,repetitive_clicks,back_button_usage,text_dwell_time,cluster_label
2.001202653123668,33.22749880230899,764.2444974819051,1.1244724515800815,0,1,0,1.9527628499778906,2
2.28084668075758,43.762710537251635,517.6150451887692,1.1103632452174819,2,0,0,11.786423389448679,0
1.1763499904750905,26.103026662406396,716.1435256335697,1.0575977652644453,2,0,0,6.708753524175124,2
2.1510778342852275,23.399052942271283,866.5184435798571,1.0889508797824399,2,0,0,8.344990294305717,2
1.2201998641191982,26.83587843588949,766.5545950062135,1.165244593902349,0,0,0,6.084419610235382,2
4.470917423018671,128.54976184044045,203.39863013504757,2.096337565576149,1,0,1,17.319613176645458,4
6.078880808455238,31.613942002767512,360.55049311407384,1.1755971647828865,1,0,0,12.881779951934815,0
1.534604857057095,103.63617547513759,517.4629983476698,1.1604668207518107,1,0,1,63.45217979805141,5
5.686544730308249,88.02051040432518,492.176697661082,1.2965580161747094,8,4,4,25.63270893956105,3
3.475983534828975,130.20766223672166,229.6490275447947,1.1503197489016368,0,1,0,51.197896789796204,5
2.3811207881933045,115.90430365854667,392.4345811686979,1.4439519085760826,7,4,3,17.209974855692316,3
2.390217095680618,44.191215021345386,538.173416896251,1.1694045568468407,1,0,1,10.05646942212975,0
10.339029547828664,84.12391876130823,224.62827549013622,2.977099466521935,5,1,2,20.012943141444687,1
2.0212362842176925,47.11283692279473,629.1273839015879,1.1392176107384375,2,2,0,20.490117746300847,0
1.143166531691567,37.23338463425682,581.1768427328819,1.0622331575245136,1,0,0,0.0,2
3.383289638402634,104.33738758814061,441.3866572953672,1.278455144907472,4,1,3,59.32022438870995,5
3.0978748747616294,100.32457190105919,346.02870739865585,1.5820125685064708,9,5,11,23.590206948768415,3
2.789569358144567,97.58615876600084,453.3651174951162,1.3542654757717536,9,6,5,10.484813691711036,3
3.881194088558009,55.83127150026457,186.78867227016985,1.7597430704521073,3,0,2,30.651677420721718,4
13.497081528094832,50.689017350931906,284.35601817219936,2.6778564135949194,5,2,1,4.0479232162469,1
3.583058130412737,130.29653670804004,427.2955176615725,1.6258311605289588,6,3,4,17.330120163261107,3
1.9860176712941122,102.50236711412273,444.67344244142686,1.3175919506189602,5,4,5,33.424114795995365,3
2.6321841543534843,113.59797216304567,125.72069914539728,2.5512293862609945,8,1,2,44.52582979314106,1
2.3459243168725763,57.528426344274834,639.0972358001401,1.2810027238506116,2,0,0,6.888296795857547,0
5.64486156778619,83.45805139044293,442.298592365201,1.5207729234310612,3,0,1,32.389991900147805,4
4.260231751480388,94.29398679410217,425.43155272408865,1.0,6,5,5,22.364319162498433,3
6.044150663433366,100.51053402061203,269.4717783750026,3.9099846917120344,5,1,3,40.05167111592857,1
2.950464006175896,52.3111885025547,290.07701057316643,1.3928760573685919,10,5,4,20.98511028647929,3
2.8838891143404375,47.16190431899056,466.49383477042414,1.136065595156361,3,0,0,50.75043629260295,5
2.525054688839044,36.01215951676872,516.4294765370569,1.253741200282038,0,0,0,16.12835482981594,0
4.261106247061832,113.77285517682918,494.59939602763814,1.2361190813759884,9,3,5,12.673649915666404,3
2.6299889701178722,55.0163182520856,600.6730071227065,1.1450841058236223,3,0,0,17.15335059675351,0
5.728065388425284,127.6724393478233,289.17815817261874,2.0843154599921636,1,1,0,26.292322860243406,4
2.907570713633582,126.23736982476979,427.52189173867816,1.7552963189892115,15,6,5,14.085912075429837,3
3.071392423686116,97.26258980144874,567.802019763538,1.3149308486006597,4,0,2,64.9966426838649,5
5.4661356046968805,120.4644754364944,259.180654718195,3.653407502599987,5,0,5,23.261429861261526,1
2.6614465606910542,75.40338179444146,436.4757093918266,1.5102868567417778,8,0,6,12.93817130023259,3
9.19260208609117,107.76579082358388,231.0671428975209,1.5908776786158394,5,2,2,11.77041013566097,1
5.006092888159123,64.35154040060229,372.43173400042684,1.1499738983413323,2,0,0,20.547330909773233,0
9.026709578476629,107.66556812083601,217.01310436323723,1.2430814044276186,2,4,2,21.76107470047986,4
5.17147200252398,158.58123682740924,324.3390479354257,1.2241195067147717,4,1,1,22.47067517828002,4
1.697613002088596,27.80646609023761,617.0595379321234,1.1360920264001488,1,0,0,1.802513913556611,2
2.566979937508637,119.71297794841004,473.06029631665047,1.2551395029486374,1,0,1,25.117570093858475,5
0.9905372754055779,23.128240240188983,372.63137587591547,1.1573085620372925,0,0,0,6.338958081683817,2
3.0557249122886945,40.569559788715175,609.6069907477398,1.1408981544266568,1,0,1,15.530622036065902,0
3.823157264114424,146.6704303879385,476.24590464598725,1.3386292306725394,1,0,4,75.46586822211944,5
5.085864781344787,132.27041750348354,433.0924485429531,1.2311707589008953,0,0,1,71.12229684274004,5
2.6484865159586914,42.653794300425865,501.41492649657584,1.32888634252063,0,0,1,17.321373234124827,0
7.952937620724614,125.48139464382051,106.96906319018139,2.3126537213223335,7,1,1,37.426459542336396,1
6.73675891856494,143.8814267516897,346.16917046498105,2.096010322066098,4,1,2,25.087924381141406,4
3.9058368182677152,53.29552968794334,362.53559828050265,1.4455617583754234,9,3,5,13.9723909862999,3
2.3406415110850283,115.43639437972372,291.16264595469545,1.2371517097326723,0,0,1,81.96943146445335,5
4.872740667388213,58.39636265409763,290.0785165148306,1.6056620714790755,9,6,5,27.743199403518087,3
0.8962567264340626,43.06409523271148,636.807994403282,1.179459069608758,0,0,0,8.934963927911987,2
3.0068193069976603,135.3365162140817,515.7741177600747,1.5974461085848888,2,7,5,15.590617923693742,3
6.537893165959879,133.11935334974163,95.02686961156833,2.6447095330916537,7,0,3,30.25054551132904,1
3.0284294549442605,29.43066143277368,754.6684095560727,1.1124858247836986,0,0,0,2.9234445238411784,2
5.355154234108367,56.349438416933914,477.34494175497224,1.4741694973296928,8,3,5,24.149095695222258,3
6.590506096420308,74.9999064073651,386.8503128266966,1.3455056636228842,4,4,8,32.99620669132216,3
3.1656627933814168,82.5059326897991,331.51426209283136,1.3784560529552188,1,0,0,78.28764608852718,5
3.873854423881775,88.35106571352702,428.950456740099,1.150044079601189,1,0,1,65.61504805672676,5
4.126565029547757,60.19283923641769,562.6613637263071,1.1655522791247548,3,0,0,16.29868873328731,0
1.9636754670647385,5.0,706.1886727335828,1.126013082595231,1,0,0,7.62442165671836,2
2.4140974119426906,133.83488931941065,460.969836676615,1.715425647972007,2,3,1,21.49512260536025,4
3.2934279746566086,20.293865819816716,858.2100521800965,1.055734216913574,0,0,0,5.3261349101709055,2
3.257126345861796,74.06119896118693,325.11218025373415,1.42395587858847,9,1,6,3.1167013892846818,3
3.623192395905957,91.27786942992954,571.8256100588864,1.5653959416287142,7,3,8,20.122018170006623,3
4.319445671577644,122.14065299818472,504.11898656902787,1.260319085180049,2,0,1,55.65582628545255,5
10.81198721730225,123.4281797978605,184.16244465429781,2.104733384558657,7,0,2,32.20273971734036,1
3.8096322875235753,42.351380320072934,407.95020234299835,1.567166699646156,3,5,5,31.775289029296268,3
10.464699352822624,100.44089077709735,250.3011373812361,1.3796149686634405,2,1,0,31.487691637270895,4
7.602328041079743,161.49989245645057,223.30755688913248,3.1837202574238956,4,0,2,15.548400776378035,1
1.984178181021603,64.20367502144262,664.3541509120529,1.197178212106277,2,0,0,15.003134159182094,0
5.303700377901029,99.8079501778294,384.9016905023817,1.5970369113267981,2,1,0,13.005698133452723,4
2.3485819963855517,29.806539245231576,289.52504942809855,1.1964903533215405,3,1,0,15.491295075340968,0
10.465106367544458,103.15327455678947,327.4998075235224,1.9891853797870787,2,2,1,33.01972493611754,1
4.387912641473761,88.41981406973956,244.06888422346725,1.3486256867476718,0,0,0,22.595040791412316,4
2.7257442473914963,99.91273847592663,237.58104251330425,1.6319161481900084,9,9,4,10.786491991011921,3
10.985353692759908,111.7144863971652,171.4601607009698,3.0144678329059307,4,2,2,31.543586059858367,1
4.505791040638593,88.978013075593,299.9052094350828,1.713108869482458,7,3,2,29.988955748933137,3
0.9763546559909617,49.09892233459522,883.3159994468411,1.2081435001378191,0,1,0,7.117967347212496,2
4.104668279563767,82.85257416156632,214.14140079584828,1.095106980777726,1,0,0,53.563413866111304,5
1.6026050698672027,47.00793524241027,822.5057083916023,1.0793549608362154,0,0,0,5.150827126734364,2
5.163354076190699,98.13397174349929,344.50778699053535,1.3121066359013849,5,4,0,23.08811403114848,4
3.4591800792284366,32.038833357501055,434.93401726316165,1.0867850859283994,0,0,0,15.914525797291269,0
3.254420843301213,48.89614177370904,403.3843276629583,1.1252544346041788,4,0,0,19.029467301660627,0
4.089011181725817,111.35380566039272,556.5483501709832,1.1625750397237222,3,0,1,62.075126523690464,5
6.948956337770403,129.73844740048378,264.6401570096282,1.8614410762952305,2,1,0,26.292468431221074,4
5.1727970537812595,163.3901843655908,570.8289907411792,1.218023255578666,0,1,1,99.02820137386365,5
4.089506552549103,106.92464084630227,238.94366458185857,1.3364916029480893,5,1,1,22.812500211816477,4
4.448858824417689,124.67863847642485,654.1168580123597,1.1099855998423576,0,0,1,64.47610931475904,5
4.278362410242797,109.34961845561742,432.11030405923816,1.0056218023185215,0,0,2,53.80593968708499,5
3.935678393147461,45.95344199441308,586.1436525632805,1.1347049844167918,4,1,1,11.96426161686344,0
6.05779173024988,99.62847410752197,275.55961170051785,1.969459343551228,2,1,2,36.66878237749791,4
2.867811370596039,133.49974561145757,332.5084623353539,1.9978880456321284,4,1,0,37.585455336410035,4
4.492760472582671,113.05785603994647,319.725746616092,1.5655341254069253,8,5,7,0.06828035157838741,3
3.776236097156794,108.56960226360845,453.0558382458285,1.0665352866366475,2,0,4,29.100234279767978,5
11.14509465690627,175.50250034631708,188.247565996906,3.6121258071951114,7,1,2,41.42776425133344,1
5.0740826697499735,42.37340479683832,324.76229048590034,1.168184149838207,0,1,1,2.413848116848323,0
2.2719970587708653,42.72523740046592,545.8994001674291,1.2254731137380208,1,0,0,11.04023619993434,0
4.034653280416675,91.21362468693617,301.6090576494662,1.267264782598362,9,3,6,4.003670885215751,3
9.444891090019176,102.7703788927523,291.0504792825228,1.139577054337476,2,0,1,15.020860697421819,4
1.896410682784229,50.15628088443957,501.56977959577586,1.1275697465792334,0,0,0,12.90144331743299,0
1.2087071265907532,47.11329521728362,503.0080554805574,1.0626064855421569,0,0,0,6.981397946664911,2
5.037814594656813,103.89961796256453,637.3386993946552,1.1503548415268803,0,0,0,67.49511930113104,5
3.6959740932288003,94.34321566668413,187.03774573897516,1.8545913762695596,3,0,0,25.623885309787703,4
2.754256935914056,34.10366962657612,563.7324683023072,1.10216920501775,0,0,0,16.606665906570495,0
8.977067692734396,101.0971837935173,201.62952439570324,2.755225348753905,2,3,1,34.108813422845756,1
4.427248490815323,99.11167888718528,481.4239315231831,1.0620975024657493,5,1,2,70.92947782052174,5
2.1513969465879352,122.18524813907,96.75102097896065,2.242040791491602,4,1,1,48.64047943611504,1
4.945291387785054,117.02097725567933,474.1600217945839,1.5558867282959765,8,2,5,6.791564117025759,3
5.263278530709105,112.40550324273623,356.2405497998143,1.3992913537466292,3,0,3,28.48689033037742,4
6.687190679903034,99.40716913087459,97.24140654912662,1.8066093761340904,3,1,2,18.648726104396697,4
1.8425594581317688,46.632271497781,929.106364407962,1.1114677984179409,2,0,0,1.4639260587655305,2
2.0696956145509273,71.75076662888176,277.29205384973847,1.1141562882618394,7,4,4,15.171760971352919,3
6.660939275853515,110.80414172923079,329.4558630636299,1.3228469141192538,2,0,0,23.673943174746757,4
6.904597318735088,90.02221916836251,319.02469153553704,1.5099813459503724,3,2,2,15.991884537983056,4
2.4887843235688147,36.389120898264295,626.1519252535516,1.0,1,0,0,20.545037182774035,0
7.85457746686858,116.83051078605168,246.01576525212312,2.7871411394957284,2,3,2,42.590261912760496,1
1.084659407031162,42.25672412464996,275.58621989835734,1.084038112018567,1,0,0,7.1189224491552,2
4.831064137871134,67.89370292051217,295.32734891638296,1.410121060941576,3,0,4,24.320936291904953,4
2.4425082149921664,40.8209045423411,680.7608507769263,1.096088883163226,3,0,0,10.824718874136593,0
1.739522710630153,40.33345533760149,439.8925308148897,1.0480159852269908,1,0,0,3.678555002777883,2
4.5105587479778215,90.75176080342698,286.8658177505922,1.4500853002698548,3,0,2,35.26962190846007,4
2.2322024348958713,42.26006918170696,561.9738784702869,1.2109082970349831,0,0,1,11.178732975371348,0
4.208366230593143,44.519114926692275,434.8324877843584,1.4124556229829013,2,1,0,17.690869732637548,0
4.6882546606607,100.48539530021591,263.09904218383537,1.7616073753070214,2,0,0,23.335091055224918,4
2.0448774206506473,41.60877720729961,708.4712921231016,1.0902389017724272,0,0,2,12.673504182578323,0
3.6011175101172688,145.9959927392002,546.5130458520518,1.1739948827127806,2,1,0,56.14755704779895,5
2.138394014103544,71.989826238116,410.10533727804204,1.429228572379791,12,2,6,20.500850483192853,3
9.88930904191161,64.46968497244876,31.37531826940321,2.675499564230671,2,3,5,27.266835287938218,1
6.974062042047626,92.34844691852338,185.87535574269876,2.0888798618268556,4,1,3,32.493037841742634,1
10.609045293261243,143.56130128140705,217.56124929301484,2.9698175755232334,3,0,1,17.085957000386713,1
3.7472987291462143,103.18518688934184,518.7877621908902,1.3121413909924349,1,0,2,68.37308272241802,5
1.0774900029350494,16.757731709601213,571.6375219728566,1.1088429795637607,1,0,0,4.8210114613858925,2
1.2307583049499637,108.41573928784399,25.461421575908645,1.7391912219209904,1,2,3,20.952453826951533,1
3.4749444242576986,67.332893569165,586.6845640329409,1.4925872191536629,4,3,11,20.62759150286384,3
2.3955099134085764,122.51445032657932,673.2711964820865,1.4668179911901467,4,4,6,22.0177208307506,3
1.7858113872122678,51.687416555925125,603.630289207248,1.0587274241099442,1,0,2,14.652470250104892,0
4.6334315323010955,43.60602799336766,568.9164457074336,1.3342180131244854,4,0,0,22.147323545382772,0
5.352210712963537,151.50639865066904,580.0932967999364,1.3539683282904396,2,0,2,43.62218115073436,5
4.79884847533606,52.490920257827845,431.64106273472044,1.5585885981842078,6,8,3,18.341388098674194,3
5.452816111621275,78.05993114288039,147.11956832835148,2.595016091340505,3,1,0,12.575234591331053,1
6.493806956926318,109.34802659759623,227.59765534351547,1.6412965642061763,6,4,9,28.439849648057596,3
2.7658630430508193,47.13293707372939,559.256727384733,1.2837154486331384,2,2,0,11.99002926558028,0
3.1848361236948737,37.4171793111241,628.0939576666727,1.2492014280566899,3,0,0,18.951958050930017,0
4.163747975171026,24.422696234437012,188.91655248107227,1.5666911661249905,7,2,9,22.234018548015303,3
2.982319064591533,67.9437368174262,478.82162350868435,1.366629981350247,3,0,0,61.812284416403195,5
4.8936255644458315,61.22661044229491,242.58869178526626,1.4197650438824014,12,4,2,25.594505581319183,3
3.6153674840130536,27.136245346453133,439.6161702506813,1.2012521864329786,3,0,0,12.727355138046294,0
1.1438784104345596,51.747220316311044,626.93453141187,1.0452615177257765,0,0,0,2.4312044647884887,2
4.204337214585335,137.12523200924232,437.2320096069062,1.2402725419075853,1,0,2,94.41475290101718,5
2.8952712047327864,123.45164971094604,438.3640803534141,1.3002313881562861,7,0,1,57.67739334117993,5
6.589288240657504,67.68611197727861,167.25020455518307,1.0,3,2,2,14.85140703032794,4
4.955967124130809,91.69459894068135,101.76086533755267,1.9290194078110883,4,2,2,21.055330202616233,1
4.825694753878056,66.51445938890986,397.3797863268791,1.2197099532013855,9,2,3,17.390464900940675,3
2.978632705651564,47.327867429401635,395.44705143259466,1.0467316029076266,1,0,1,16.674549682299702,0
7.36652305977457,89.10847603598562,253.15995876388482,2.2298917463609804,8,1,3,38.153684144557026,1
2.946230415838275,105.94941056199977,427.4757770920667,1.5323398477636765,9,6,9,25.780559758361278,3
5.189795793320654,131.82138159843825,651.4483971611289,1.2369896082056164,0,1,2,33.88652373161273,5
4.724803732468843,103.2011323440971,388.5746834297156,1.238235752910513,3,0,1,54.7020173543922,5
4.179440120721287,44.16562030209639,583.9663864431188,1.10971910730372,2,0,0,12.47684005408205,0
13.757001665908046,106.96110651353172,172.75029994835393,3.3447973152668884,2,0,0,23.205622661406238,1
4.597445738715769,73.4510831113057,330.5569383777931,1.5742624379846086,3,1,4,23.518795724398153,4
6.95934634236327,118.84692782255814,233.45906309324073,1.5885787512511125,4,1,0,20.306430588989183,4
5.613733227434967,107.67401229828852,284.9297623068508,1.1242515305455896,8,9,7,12.813454621884096,3
8.464001210223351,74.80589521103269,330.7888933293138,2.696184450971406,3,1,1,29.20404039536301,1
5.058641312094195,129.46384596817242,224.7572301246944,2.275408048447469,2,3,1,24.15417452513619,1
4.602439755330394,109.06410571762072,368.04923857879464,1.2510910698956579,6,3,1,28.9958064725438,3
3.5982046914118593,78.97060493480588,477.1895563482076,1.605216519772951,6,5,6,21.578518891545027,3
7.781868797207909,114.10767151997266,301.04120295048034,1.775744173148513,3,1,1,32.71996757569953,4
1.4456779855211481,22.558708339607914,542.7470685542925,1.0,1,1,0,5.694852448094911,2
2.5188401628598904,31.108579175444504,514.3428215456927,1.0,0,0,0,6.981967004528386,2
7.310861014858892,61.137946099287745,424.5241495441388,1.1431970123373443,6,3,9,17.631576687122667,3
9.873801554672168,83.26707293373627,294.8182155268725,2.770492592573848,3,2,2,29.709225089740187,1
4.208143232949163,100.71602942514986,448.3015177738797,1.2132100384471067,9,4,2,12.605030750259353,3
6.2352878887450185,69.99505701193598,492.36321991713726,1.8056642527890017,2,1,2,12.799497777154185,4
4.530989301419769,115.58706047686545,140.19881411999268,1.4729563225984836,4,2,3,22.12708004201076,1
2.1338459914052863,31.918631282342453,775.26807140826,1.1221672203942243,1,0,0,7.67368350052449,2
6.9747934432599745,53.256538769480926,150.0701923155262,2.0071912281349755,2,4,0,31.378781377481143,4
5.931509285847635,111.00753877485144,334.63791095928724,1.3617267812744411,3,2,2,50.92161505250671,5
11.53294395347898,90.76202083337888,250.09229710585464,3.358787567740822,5,1,0,20.979466027017388,1
4.233841112490799,100.99574723575743,568.7565276590051,1.0839472064107127,2,0,1,40.46257901061759,5
3.571898602336808,93.78680159694558,455.5040891433502,1.1710670970637371,4,1,1,80.06156041469518,5
1.6205737167161356,60.5374484164998,659.6505108442243,1.1203849090827278,2,0,0,6.27442704893373,2
4.060323444809293,73.46222155250281,395.44057208529324,1.2197257293251424,1,0,0,50.32382340794049,5
1.6996103576924106,58.42060281166367,470.7991201539133,1.528715893679113,4,4,7,6.191966697797524,3
1.4744748290752612,45.852094496339014,426.02288360270325,1.016148137672793,2,0,0,11.507887806546908,0
3.3506300992735594,55.651719657143865,497.45058714148,1.2891863022160748,1,0,1,6.883911525251008,0
4.6267327917452,64.08832713263006,498.9155548978802,1.4019167143405602,11,5,6,11.162700439579373,3
7.511478788652078,91.01944407767881,374.5162316201961,1.752366253211906,6,0,2,29.56352063503187,4
5.412299855280733,102.88835190964326,102.80886683766897,1.9526017714022748,1,0,3,19.768331653364278,4
2.8940516456958645,52.60846654311478,268.59559339998947,1.3360168130828012,2,0,0,13.715573854481173,0
6.687233356061153,67.4272913793728,323.15331654843715,1.9880437532749664,2,1,1,20.98381392221723,4
2.074290398242514,131.47841262841834,392.68575707255224,1.5042389064075152,4,6,9,11.02091944897336,3
2.1913573583999617,23.948175816212633,889.3302974041899,1.0118590331129473,1,0,1,5.4459466543062955,2
0.9783976929744567,33.48838064721324,730.086168476965,1.1386269904701254,1,0,0,5.782304598931886,2
6.808550293853845,92.87649811652012,383.8664367192289,1.6699188867198762,3,4,1,15.648616460606583,4
5.4791759893816945,42.72056674990666,213.29186452915064,1.3323831809216773,13,4,8,24.174969225080872,3
6.029091024664449,95.33161854830604,285.86270288908423,1.8568552412981532,3,0,0,13.91013084791113,4
1.1001372872193507,33.616420957433846,773.0125983745219,1.1180703230585969,2,0,0,1.3066740931383185,2
5.545993249040552,142.21917146575538,165.13977766180034,2.296342666799768,5,1,2,32.44726734151261,1
7.58081259093277,107.43166277542188,281.19065934585143,1.5951937170403703,3,1,2,17.624188010540838,4
3.3109075655980047,55.59936384046622,296.3779497144063,1.4779963624223555,2,0,1,17.701724572682085,0
5.319329539981695,56.70198709196604,352.9510448768749,1.094529554503408,2,0,0,19.426191528700947,0
4.503992988582689,32.67476685231491,666.5351917623531,1.1785045161921048,3,1,0,19.975263733285228,0
3.8527736751222195,38.67244970114961,536.6814043285442,1.2394957970323306,1,0,2,14.231366696513437,0
4.519490669180658,67.4966080855868,518.0407317334224,1.573050844318686,7,2,7,23.27051248050681,3
2.2952186928999807,22.194139340615166,417.5458534767805,1.0012170430131435,0,0,0,3.895826569610966,2
4.89907045970233,87.77867025829914,417.8217157661296,1.3424987847331855,7,7,7,5.355421593918795,3
2.6593530872309756,41.384686573987224,421.10961757783036,1.1149720526516949,2,1,0,9.625200749941204,2
5.000465736017955,118.88624392149067,425.0972997450168,1.614413120761874,8,3,8,8.488990975778115,3
3.4037654502860186,128.9154579639686,327.04660574056334,1.2937084974430118,5,0,1,62.77894956853689,5
9.1179159162896,150.897644310365,189.5288394957509,2.3235353374456302,2,2,2,0.1745808759661891,1
3.919183917572978,96.27869200856698,456.179074391014,1.3165124245888336,2,0,3,67.48217956367219,5
7.214997535263077,154.8199569620525,171.09566818387657,1.8873041466198792,3,2,1,22.55030256327887,1
8.481650220533538,102.5229465939752,236.79732487570467,1.0208999869191815,4,2,2,29.519700933354727,4
4.5982473037639755,144.54478997718758,445.1820076420966,1.3088895347281717,2,0,0,65.71750439646566,5
2.2527883208521766,37.43236022984074,497.37392067301477,1.0871409326902965,1,1,0,22.331993623005047,0
10.238721566334469,86.09536982208209,297.9762974707141,1.4730334849241573,2,0,2,33.76222376443872,4
3.543298029036388,57.788658133133936,577.0750209618787,1.11561461225751,0,0,1,14.307028753984579,0
8.606118379944418,110.18194904471328,194.1913555652955,1.9261864874812757,3,0,0,39.20900106950143,4
2.3698923193235735,55.70735634334008,330.09283898531237,1.9103931911661083,9,3,11,8.115767662163291,3
3.346448209496976,61.61470165728018,612.7780250633898,1.1116280859308936,3,1,0,16.975721665784533,0
4.022048969327011,144.4842789005058,469.0663684256039,1.0610799999009688,4,2,2,83.05166881273408,5
1.4952796259689978,34.57422305329423,545.7324281086766,1.210798392072523,0,1,0,14.098821474917544,0
2.0848792707662454,30.612407901324236,837.8031108816616,1.1607867842021025,0,0,0,7.292040466296701,2
2.856220888346966,119.10037166221564,472.0663383454035,1.416275367235678,10,6,6,16.523853661016478,3
4.163499615075776,126.0456644961709,497.8368296843963,1.0743420094395375,0,1,0,57.29383278601858,5
3.4059856402669664,143.44557969833443,442.4464973788021,1.3480326797335929,1,1,1,39.41078002364273,5
3.191019311867871,78.24321809713908,203.7650090547314,3.192611512512915,3,2,4,37.25521465998823,1
0.9617949705241475,25.220908610528326,809.6409926026159,1.1545161104190391,0,0,0,4.05761126543814,2
4.863239835715538,97.40561186165147,531.3774482043042,1.0827995080357722,2,0,0,47.32150038012472,5
4.255558537690041,104.25191556027065,362.9984508508245,1.2137103727354368,0,2,1,81.15977591915815,5
3.9059848342913828,105.77903778776077,520.559807980178,1.1809086742365795,0,0,1,56.737421238557275,5
4.506890334452237,141.8345809267114,193.72130895581924,1.2326596720771588,8,3,9,19.25144408520172,3
9.26067319982685,75.9540358804053,225.70684504140002,1.737390806809202,4,1,0,28.56338874473849,4
4.967954327667677,117.26075239475918,186.44669029101024,1.5590474207313834,6,3,7,17.066873971250264,3
6.335279390034001,108.70651361277652,17.35715021638191,1.6978112317144967,6,2,6,34.36817375724516,1
3.2305764867362123,60.5710811305414,282.0616284394182,1.3255396459342168,13,4,4,19.27090892918042,3
2.2687755743210554,51.28990692619458,689.8608838952849,1.0786958435641743,1,0,0,8.405841994406195,2
2.21500854559505,5.0,666.4758955618405,1.006981907567406,0,0,0,4.820861944353684,2
9.238123301670324,111.18602774070008,292.1296485451332,4.015707669486918,4,3,3,26.296837419889375,1
9.26228959307514,155.55944029796214,309.3120775607549,2.725138757986566,0,2,1,29.88051877595538,1
2.322838288487888,41.42970799193391,519.9423985986767,1.1711424882845898,0,0,0,13.083676558321054,0
1.8986843565731428,38.1503051611805,919.819298041258,1.1153217225519332,0,0,0,7.345595980823953,2
3.510511361932306,98.5508355348005,370.0745356459967,1.4920833517004153,11,5,4,22.845316173190444,3
9.344531981542811,127.75923507606981,168.7914012952255,2.534433708812352,1,2,5,47.06015822217492,1
9.1834463762,94.89221740864193,581.7972578727429,1.1774947085194132,9,1,6,25.8562204149465,3
2.8659828333270823,45.522584904974835,462.6631574996916,1.076352171340765,1,1,0,21.421468715301472,0
10.357748260711292,95.44626980057875,136.41794646651692,2.982647491301432,7,1,2,36.284928614393884,1
4.013294408797368,98.69552695293059,381.261024450886,1.0816778049337974,3,0,3,39.15013308407738,5
4.700256416719401,84.18123622000839,451.3691995225819,1.2075682031926496,6,3,6,17.50025924749066,3
5.972502456389068,128.12022171372016,277.13816900079553,1.4893635279135724,4,1,1,23.832763051646175,4
1.5207602007146543,39.6518511963429,723.1593879796302,1.0630823997671057,0,0,0,3.9664688377636206,2
6.943863933884948,92.4782404421016,225.10826651468304,2.920460395682448,6,2,3,28.367267850512334,1
4.133830650723442,115.74060324699313,511.42238828507936,1.126015795218231,3,0,0,65.33213737435436,5
1.3395033278563373,117.67187505687284,445.3901099945172,1.8451505216720927,9,5,8,18.28655003071627,3
4.744923986715634,95.01172499682846,274.2676739951379,1.3650089185938084,6,4,6,29.34903129873154,3
7.874014737055579,97.86732347976032,264.3906994806157,2.2298581168335647,2,0,2,22.296120795152486,4
10.943443478480901,162.703137703327,328.634874687762,2.6519314543318933,2,3,1,32.07060584029735,1
4.527741115621647,99.88060657867501,188.7412144510066,1.881779434255032,3,1,0,20.049566514868783,4
4.674843588675367,110.55067103308652,510.9776646217979,1.4674137334784136,3,0,1,45.442112124658685,5
5.16325472330546,57.571492168625724,417.64650293741505,1.1109431189408985,2,0,0,9.124190019360581,0
3.183699000992494,118.67592671495527,226.84285232775503,3.452171266527805,3,1,1,27.66690703576608,1
6.518905560285563,104.6620324003532,314.9160813880094,1.1425642332152233,1,0,0,29.254053564254505,4
5.438689244422752,118.95910392960702,269.6095708931097,1.1611184432301047,5,7,6,20.61576142008895,3
0.5,33.977302595441444,500.07555074545957,1.2644689803284233,1,0,0,24.105098866275938,0
2.945180137128642,5.0,645.6063405947137,1.185298689702284,0,0,0,2.1008038543119354,2
4.626677400678536,90.59849557479853,384.32008430152484,1.4206488443018486,6,6,6,15.476774314286622,3
3.4682948112792684,119.59476156048586,229.977764087492,1.677901031238505,1,3,0,28.13115087423504,4
5.978301354772283,147.8151509160377,147.8652060940136,3.403693968491781,2,1,4,45.60801156830092,1
1.3268120061171174,35.56376421736893,709.563176530394,1.0093415356057307,0,0,0,8.647453897008122,2
0.9677598585757923,12.354037652233686,760.1908494063093,1.0344033155512957,0,0,0,9.305931461005866,2
10.427342998865178,158.56151569572867,172.5374724563225,2.858660378957497,6,0,1,23.12271878052629,1
4.748700689487534,104.64148907601039,111.21016172089448,1.8065041657352003,2,1,1,27.626459204623767,1
5.997711137979734,91.38375383303254,160.0227462667435,3.087226666704404,5,2,2,45.245424463041864,1
2.5331808942647607,113.96833598761756,382.1403649117849,1.8747669405009986,5,3,10,0.8799759429677856,3
6.326456434239689,120.62680821448697,346.62693536232666,2.3462071597003655,5,2,1,31.7303963494567,1
3.572823743746837,95.71379904269489,415.10799580730566,1.1631804786368711,0,0,1,72.84260217234278,5
4.364140429973844,49.37313187038961,592.5672209502721,1.0520803981642233,2,2,0,16.971447729805742,0
3.2194667884817054,126.83354567008557,635.8788756865804,1.0984219903402122,2,0,1,80.19203948865916,5
4.624827326126247,96.30371029767817,284.915746150916,1.0,12,3,2,11.2065184603189,3
2.518613181277601,105.33583990178744,267.94727232472394,2.988654493145621,1,0,1,25.053073104023902,1
2.3753015626428216,19.225870724522164,954.501491726525,1.1479197074217669,0,0,0,7.969770644043884,2
