session_id,step,time_to_first_click,task_completion_time,mouse_velocity_avg,cursor_straightness,scroll_reversals,repetitive_clicks,back_button_usage,text_dwell_time,cluster_label
50,8,4.820570302265963,139.71725301310335,251.26884427689245,0.6436708724139831,11,4,1,40.63033010109303,3
50,9,4.928254452137795,151.8027833278597,178.4131318173261,0.8049138142146977,3,6,6,30.64946462614773,3
50,10,1.5303096819071123,131.8318125579817,315.7562462074581,0.5810250471621756,0,4,6,39.040478495541244,3
51,1,6.275114635607486,58.94346931496487,400.80172630785364,0.32533655842973475,1,5,0,108.77111056534324,3
51,2,6.328709133604215,72.04649893787965,555.4324030607106,0.9475024877742062,5,1,1,92.28052100085438,3
51,3,5.8762817193583725,133.0940569248866,585.2686143868646,0.8373238373494163,11,10,4,92.30023032537311,3
51,4,5.839990318160899,157.28372336115666,598.9327338309704,0.45697271541696405,0,2,3,108.08819517230205,4
51,5,6.095074033010225,84.9618882729777,156.16434768401155,0.35214446019621415,4,2,5,11.581959067929352,4
51,6,5.586120318618564,119.79889357824146,493.036181025432,0.3253097108469826,10,9,2,113.22551182439584,4
51,7,3.4888907163336835,84.37359283797323,325.767123411802,0.34506341475204705,2,10,1,87.81367000362205,4
51,8,3.335382830150731,56.62007399735984,418.58334459949174,0.9033183637740683,1,6,3,68.04452128438645,4
51,9,2.269815391419167,179.30097751982134,591.5030585405711,0.7221808043098408,0,9,3,113.39249711668047,4
51,10,4.024022581577956,171.87211090894263,524.7743558410841,0.5355803597002888,5,1,7,113.58611853238337,4
52,1,4.78986109049735,28.70251976356979,439.9155256428652,0.9332609751940915,5,9,5,27.182722555528418,3
52,2,4.815641960960265,115.88833858231004,230.71020463015844,0.7583404446208661,5,1,6,59.82021772943719,3
52,3,6.692466370898266,29.696785234385565,458.4279045507026,0.31622804437803714,10,10,6,102.19704724875068,3
52,4,5.816865608947003,173.74722350861194,391.1707854834532,0.6175221612289384,1,4,0,40.47137767585767,4
52,5,6.527845073277852,113.31052868433561,416.77808122864957,0.5307010295700565,5,3,7,17.318036903194077,4
52,6,2.3847679235591905,166.50755716186399,427.3415215048034,0.4600859122268455,10,6,7,104.92965144947593,4
52,7,6.3165606118792486,51.46457359247339,481.84173859680476,0.4862377068026299,8,2,2,13.302860586233209,4
52,8,6.384195194745591,119.62088537578529,588.0221786241696,0.6022561863921778,4,13,5,46.88069550861253,4
52,9,1.4020992265072598,176.05490135665127,517.6382582723265,0.8541558238098808,2,13,2,96.83503641049442,4
52,10,3.4973083530720963,46.898900543887336,363.7279343686867,0.33589463848296847,7,9,7,28.424019800351846,4
53,1,4.179287566531157,177.64861316596568,224.70982063928733,0.37438048709803307,11,7,6,97.81225169301054,3
53,2,2.9575235082468807,67.90133979285572,254.62769649352404,0.3842913358457529,6,11,0,48.90663552388073,3
53,3,2.814874175007559,176.05972434342735,226.55193778917666,0.8838547415696028,1,5,6,118.54020116509335,3
53,4,2.628195781234063,35.773268323585974,523.1914053565918,0.7593390968905048,4,5,1,65.60596364288503,4
53,5,1.8644727160791974,119.83975768463719,273.1381880373472,0.6170923070536081,0,0,6,118.26579491578774,4
53,6,3.3742477814427554,134.42983276483858,276.8635693071281,0.5364762667416068,5,12,0,73.17163325992321,4
53,7,5.003274023165086,144.327885704281,537.991338146185,0.5040190728696058,6,6,4,118.8396244061562,4
53,8,6.337115866262579,79.43476201990029,237.82493274839268,0.6181051493142826,8,14,3,63.14989496450353,4
53,9,6.029382526490803,77.82460465074982,536.9076036652405,0.5644231206186203,6,6,3,55.77599044046674,4
53,10,4.0831044074595875,164.5276823001137,550.447676913069,0.831606598675769,5,2,4,73.72459133281316,4
54,1,6.217636494848665,84.44413331726398,586.6059049866946,0.9060097928487703,10,5,6,72.7965158523424,0
54,2,2.1116221322999422,64.58289009840583,248.41941014561246,0.4188445569147311,1,5,7,111.98361600508943,0
54,3,6.819559152071145,111.40167518993557,214.35050519957687,0.5434563581967278,2,9,2,108.33837255516569,0
54,4,3.024881954049389,136.7142031730662,407.95043750231616,0.5194720462995024,3,8,6,34.25546897792118,1
54,5,2.309245207313033,159.85148372882963,262.3510287331036,0.47111077523670725,9,1,0,79.00618285997459,1
54,6,5.501594583633054,44.32777078791869,356.2456175644089,0.5282926017767076,0,7,1,36.079317936907415,1
54,7,6.691017659309169,171.14651714737522,424.47370136822326,0.9009396046757348,10,12,6,10.707873264647528,1
54,8,5.635097716476424,132.398134654155,426.8641439770863,0.7942758025936065,0,13,6,112.86892953991426,2
54,9,3.2548300950765174,133.29949358410005,364.0595181049314,0.7383597736790879,4,6,0,66.16388332055159,2
54,10,4.690774843247199,165.69691475430747,379.4343042977059,0.625829169006724,6,3,5,70.62759581080093,2
55,1,6.570301033817845,179.42372698864887,508.2033310922775,0.7899271457782029,8,14,3,89.70581155323919,2
55,2,1.6695579997434848,117.33112000124348,276.47238757510013,0.4127724327307643,0,10,7,31.982539841013345,2
55,3,1.3331501968549033,110.95438376127038,443.1820574980016,0.43700794208054733,9,12,4,72.2359710325096,2
55,4,6.574868303270124,81.97160287605024,179.7743349754982,0.31245106560831437,2,5,7,95.27684570184442,3
55,5,2.4065536000690884,75.2133992821174,163.54674249509353,0.9249700109731729,7,2,6,39.20460481719796,3
55,6,4.668781667353965,128.55999492682204,292.8973651159148,0.8512710027601595,6,4,2,65.69633402896946,3
55,7,3.1024795000611842,166.06896076395037,302.8966090344797,0.5961524516842135,9,0,0,48.157457400082414,3
55,8,3.613868742739059,147.11693085656097,275.1581199689756,0.39246590585493,7,10,3,38.71533788583329,4
55,9,3.0603202130658653,153.53148644090044,570.9680310873731,0.4207264968033706,1,3,5,16.79893067581449,4
55,10,1.554163168668271,46.0465582729967,417.84577535709366,0.3978069761538983,8,14,1,30.83327596733307,4
56,1,6.428598050080708,123.6026343749381,272.86827869751306,0.4151751256572742,7,4,2,93.2752926168488,0
56,2,1.3336331300827637,21.10047395514389,245.60127473796285,0.7312903360437439,9,14,1,104.17457489151178,0
56,3,3.140612269739636,141.19431127211482,282.7825571689392,0.49425713791837,0,5,0,90.26830971471645,0
56,4,6.64132483342771,116.60751870865538,538.4109919810826,0.8346215220386475,4,13,4,68.46004056082359,1
56,5,2.7276720560559546,98.85113352525194,284.97393139966016,0.6874532709048988,8,4,7,22.824138201126637,1
56,6,4.280174092432781,164.38608532577655,304.7809589509585,0.776450069694705,3,10,1,21.64385594656997,1
56,7,6.238116364178296,103.70288331154643,464.8604590764188,0.5670571096963226,9,8,3,11.189219199871598,1
56,8,5.959306445148785,148.15691206453837,197.00453314506814,0.674957297736255,6,4,7,20.138475431967557,2
56,9,4.510470653237219,56.20404013065597,553.0640834397175,0.8092750525494168,7,11,2,82.45894025997244,2
56,10,4.193751255708727,36.522401420007746,227.6357446258629,0.6691832932554522,5,11,1,97.29277199926818,2
57,1,3.587403218749347,75.60300725020073,172.65728713620896,0.3342974176087417,11,0,6,34.008585996310245,0
57,2,6.9365905946777895,111.90988093955292,212.0483712102047,0.7476956515273874,9,4,6,100.27657768434572,0
57,3,3.864102388734408,76.1310574936025,313.15190845159253,0.8237144416843416,0,5,1,27.163939247397458,0
57,4,6.0075457155716325,77.3335450674678,560.8016001314589,0.6676973118916536,7,12,6,100.59859718238708,1
57,5,3.307666455872609,93.45984372586895,286.4786508821773,0.9061606709725527,5,4,5,18.422508427689287,1
57,6,3.5245672105955546,116.26914624292738,571.6990252138546,0.5026713890212495,5,5,2,82.20505638507225,1
57,7,6.826905444209714,109.95020977032402,471.63897439977563,0.3444927941679109,11,6,6,77.40754190901615,1
57,8,6.630892949284927,125.88443719546217,184.5613717414897,0.5305330332403038,3,2,7,113.42015103772908,2
57,9,1.2807150698306111,71.14432884673,347.1795224998599,0.8845192333010481,1,0,2,49.038745183520945,2
57,10,3.479035103246317,128.13166801665176,446.17192093390804,0.345570290766817,3,7,2,13.20707046242979,2
58,1,3.515097255412728,46.91258492264291,545.6985970553133,0.6620763336287727,5,7,7,116.55420661317929,2
58,2,2.574057800685674,70.0880232101035,526.4243207781151,0.3326393805987959,11,2,6,79.89557925481009,2
58,3,4.778923926608246,84.51370130941164,488.57904703670454,0.6453411119281056,4,4,4,53.805057335381285,2
58,4,3.6634229939194696,162.97513383202104,446.12474273754935,0.3052384171723779,7,9,4,57.443187697511604,3
58,5,3.2742429122982104,166.4097172027556,263.02617039678057,0.848738011435993,7,9,7,40.18230657228462,3
58,6,6.409498031722405,54.43271675731084,547.9598177050891,0.663613526722782,9,10,2,117.61902657625423,3
58,7,6.7944832589184845,83.2248475955688,477.7668844528407,0.5247739639667762,5,7,5,58.4630880813538,3
58,8,1.7944276809787276,81.16036031639334,428.7045543616101,0.5953620504119692,9,2,0,76.3881687151233,4
58,9,4.957035889907963,130.08728913186062,204.17441045509005,0.9100443592575347,6,9,2,107.58312489460683,4
58,10,3.5190921861179056,99.50328296000782,562.6239216904121,0.804588810385366,1,12,7,55.99592669790796,4
59,1,5.7832664354725765,135.8772076179119,460.68257485998237,0.521354143061933,8,8,5,27.558739157538394,0
59,2,3.01373963786747,32.289190571085,255.74742489061123,0.8395981389486467,5,12,6,24.90054904741599,0
59,3,2.388851282591789,158.94552383150943,566.9087090802832,0.5727577988244267,5,10,2,56.20044814895454,0
59,4,1.0581212964458064,157.27281454640914,479.0208050047127,0.915391422862907,8,11,2,43.70761049737087,0
59,5,1.2415480180553926,114.13635535730452,328.9579864948746,0.932970268682147,1,9,2,68.89047352998163,0
59,6,4.39642987868899,140.23247111349497,209.38439383078278,0.6335690044419062,7,11,3,55.154537346661,0
59,7,1.9800198885343434,55.48511651077098,292.8995609412758,0.4686024604830775,7,4,1,20.48970134003039,0
59,8,3.700351836557352,73.99268463427663,541.8098049558478,0.3542911945420122,9,6,4,105.76972696318396,1
59,9,5.5545215953338305,136.4046768360152,367.9760335203822,0.7509736120288175,3,2,4,72.9195466111952,1
59,10,5.832593975799918,141.62574876642543,219.25495711219816,0.397012155331958,5,14,3,54.848734773174776,1
60,1,1.3400825929950124,25.547632676170622,326.359753324759,0.7531563998896873,10,13,5,38.58109517343294,0
60,2,6.3165166528810985,163.31039108265864,283.7792419265969,0.44949594007610627,2,5,5,106.26298490138517,0
60,3,5.74312306163004,42.577215043416174,395.5119548064299,0.36863450488481597,4,3,6,91.17460421373514,0
60,4,3.1628470308493233,127.4033320366612,271.78977389179454,0.3527992626243372,9,8,1,65.50809270684651,1
60,5,1.7036808868026703,47.049884550354605,308.3122528846586,0.7950893195388806,4,12,6,41.83834737814367,1
60,6,3.8060872749092622,119.1023950986403,335.035714141271,0.5778661951586741,11,7,0,65.07820184203385,1
60,7,4.86916733688988,23.765199106255803,343.33028875357985,0.48130974944775984,10,6,4,95.74683715664699,1
60,8,1.0972023840368033,150.94086796472564,168.06248658841494,0.8784436946358605,11,0,6,33.1350411914373,2
60,9,5.592180183148244,60.48421454724051,539.5030724274916,0.36684768490235986,9,10,7,20.25985914559869,2
60,10,6.782938965270842,41.61282339612171,218.2989344329959,0.8782248019148198,5,1,0,85.07857054914938,2
61,1,1.0080776257393822,80.49612316599212,214.52791650490164,0.31195099239853824,9,11,1,35.66661049142593,2
61,2,4.751981019726723,139.53252274064462,248.42125000794266,0.33896314555985035,5,8,3,87.15216141156591,2
61,3,1.6806449026235004,179.50547497429685,232.5535805176032,0.6861922107916973,11,7,0,61.18706273334347,2
61,4,1.0820944885640866,33.05579520077414,266.3662160106528,0.31810395653369833,11,1,0,84.01318468373992,3
61,5,5.345527164994799,98.81584083549026,435.0352831089572,0.823591843824437,1,12,6,107.94227529407927,3
61,6,4.461287207867251,110.22713068089979,375.12534084349215,0.3451061558377192,4,1,7,47.50544285791141,3
61,7,6.503608399466084,85.05448597751555,214.4766564161885,0.7645672417763234,3,5,5,96.32466500074868,3
61,8,6.966491605353241,116.87700008415126,288.5488719073122,0.8443950421494362,3,1,5,42.54065072461896,4
61,9,1.0066725651771244,63.51272950371179,248.0511208320348,0.7301924803240987,7,2,5,58.660318641266066,4
61,10,1.254819455539199,129.5401910823946,556.2174797004103,0.8442209546400306,6,13,7,99.47779305566905,4
62,1,5.989109998673341,166.94360673304928,442.4046210439348,0.3672321746593142,3,6,7,41.707673488410535,0
62,2,2.79269722632551,162.59201169017638,156.13531075761966,0.5097722722723149,11,2,5,11.418721676847799,0
62,3,4.241796440568998,156.18411766815709,580.9342408226646,0.6677342178986378,8,12,5,99.3483933089376,0
62,4,3.3042558303466025,126.60285783664617,594.975989125124,0.4467230204954328,7,6,0,44.64102890477853,0
62,5,1.5798690057265137,48.30351213183743,594.3012713607957,0.588667311989302,5,9,7,119.51257905397566,0
62,6,4.496286696068089,149.99581136706746,297.12346095150383,0.4987335723407392,0,1,4,104.55120366097306,0
62,7,4.553808226372574,131.14460364962807,314.1018043054514,0.7800288210318371,4,10,3,86.27643408619399,0
62,8,5.20366897836671,140.55553770553547,542.7867397045491,0.6249733447771124,5,10,4,95.83826490141745,1
62,9,5.042210401252939,142.79981289451285,288.3884079707053,0.6198354180985604,5,10,2,34.863651646751734,1
62,10,4.306305719769594,103.77017272477693,277.0181116858198,0.49374917284113473,11,8,3,81.70909521187068,1
63,1,4.513526103235675,107.09518202149138,255.1833564165349,0.7145531921996344,10,10,5,67.55343604679624,1
63,2,2.630719096480775,83.86668712176314,419.36779833210187,0.7244172777895974,11,0,2,99.09168623331892,1
63,3,4.498781314597501,136.83547484115988,314.17011159350943,0.7166275932641925,3,8,3,87.19121012649829,1
63,4,4.3387878240929325,77.37945311257462,560.1026355353838,0.31360717658737663,7,8,4,94.31800478437899,2
63,5,5.212644724682756,73.01635499781072,454.04830599318285,0.5573591970273674,0,6,5,43.796285803249255,2
63,6,3.2201471448568957,108.07548433647048,505.5066787019469,0.5066886583712177,10,14,0,51.56231350999053,2
63,7,1.3722205817726891,74.28884276953079,377.6692444438013,0.4052499543109389,11,0,2,59.69134235795882,2
63,8,3.1283713403812756,84.11266669351465,201.8157802778405,0.8741278409270454,2,5,1,77.53774019007332,3
63,9,4.69856906423122,93.19088893918212,328.6265878204318,0.595999038062395,8,9,6,81.36419247753246,3
63,10,6.727395573152864,44.229170299194124,364.83728526615914,0.6911743770645407,1,5,2,47.18928503028875,3
64,1,1.975227924812247,128.09940953571893,167.1388352696937,0.7029795671682066,5,9,3,70.76027515989577,0
64,2,4.57137839631641,159.50608980488087,409.64172558795684,0.5245625549202397,2,3,1,68.29673751235626,0
64,3,5.070351313018079,114.84335053922956,216.76215178028258,0.41185592109420716,2,14,2,57.604863277600074,0
64,4,4.574078944969177,32.89846482713628,572.8058650613245,0.7908368513393773,6,8,3,32.08480722323465,0
64,5,2.890062234260389,146.62556008111608,562.1047077543572,0.5338661608044446,9,4,6,113.49681865151247,0
64,6,1.7460750485852221,160.02137897938434,586.9231123220784,0.4151497900947066,5,11,7,98.18527225104354,0
64,7,3.8171119920738024,87.62496540623333,598.0370251176637,0.30682086674096387,9,0,1,99.06425398924783,0
64,8,6.703196925726454,23.530583789166535,592.1345725152174,0.35598589039139217,6,12,0,72.35820758744896,1
64,9,3.109253560298188,117.66039925093241,160.84958703390006,0.3756983048131131,1,2,6,109.26436037217422,1
64,10,3.29929219568351,54.613244420932325,349.1598056697669,0.33143576218170756,9,10,3,31.93527575343885,1
65,1,3.118617333630337,147.96533831132535,399.6091611547652,0.8368560005575105,5,9,0,58.99251785756594,2
65,2,1.0874029285076734,59.583959529335324,539.8315961919816,0.40700847836813464,11,2,6,62.61690298376114,2
65,3,1.126126640357303,151.13752849052798,521.1841953691967,0.8120324223965403,4,10,1,69.72979458657963,2
65,4,3.2428486532020147,120.05279355267729,155.5534707271683,0.3929245704404889,9,11,4,52.53777627483757,3
65,5,1.3069012337223858,83.64695054865571,380.26835120161536,0.6141412852281114,7,7,6,31.35791559506905,3
65,6,3.84660936172441,21.173464133788844,161.61422678843178,0.65963891575495,2,8,3,38.391432207651526,3
65,7,1.6812438539577201,166.80688154459915,500.0150600063028,0.8345204224469507,5,7,0,81.01293995701708,3
65,8,1.2735109476920128,171.3553423752959,528.9744194926715,0.4927981134021105,8,1,3,118.24346657070431,4
65,9,5.778906335977485,141.08129443950853,456.25117280059567,0.4079486540167839,6,10,5,85.27456738178792,4
65,10,6.693884002282008,42.809048805298495,321.9627636746562,0.6605756721335303,1,10,3,28.685985384492398,4
66,1,4.850917100808612,85.72620959993787,370.3398342144147,0.5700379503848583,3,11,0,12.444033022813844,2
66,2,6.93123992227424,26.62849421110204,585.5112319418183,0.6574117159368588,7,6,5,63.94493711040645,2
66,3,2.017024551196352,28.155980323590786,427.8881017780402,0.4350592236250994,9,6,4,62.259886015344485,2
66,4,6.534605701936747,31.637591644586944,276.27036595706215,0.5274596048209641,10,2,2,45.74150738473054,3
66,5,5.123773375495105,173.8585291273865,478.6095004610406,0.6184158098665339,0,2,2,117.60427353792142,3
66,6,2.08535140827339,147.8652753767651,300.38672137789945,0.7750657247545042,11,11,2,50.933223676586856,3
66,7,4.131305968947659,30.87572797110459,231.5515024723693,0.9221780262875023,2,1,6,55.74004248202521,3
66,8,4.291530490328131,84.43831755949292,383.8252541113534,0.9477421007191023,11,2,3,119.3489820110133,4
66,9,1.066471315565858,136.82775252970828,407.3051921711912,0.5821339144526219,4,8,0,32.91469290093697,4
66,10,3.1326360241843707,127.07504478797867,367.71114293729124,0.5719531966959167,10,1,6,36.81821314811975,4
67,1,3.8304390251106346,108.55548419357598,406.6291224291257,0.43656967539302866,2,14,7,37.99945972138273,3
67,2,3.838165020058124,26.93044372068991,464.7027598136894,0.514864651499089,4,12,0,97.58679704020258,3
67,3,5.41015111713894,117.61726752579754,369.6799538898663,0.3865683816838902,4,5,4,16.702159389279196,3
67,4,5.164104484634452,49.240186557989745,293.5702834495079,0.5700841409903428,10,8,4,90.80691307815886,4
67,5,1.143677591622901,113.57244980892654,573.6634068777294,0.41336602362247465,2,0,7,13.402396953292264,4
67,6,5.286484608822986,77.86353517456712,206.41890715524298,0.4648483010588103,0,3,0,12.482096287588195,4
67,7,6.169989308194606,112.33873318206504,550.7963049578291,0.6880143952185621,2,6,2,77.28110613289917,4
67,8,2.7744853755701238,60.91899224772806,297.3394314300516,0.4070033336037281,11,7,6,52.320583415818945,4
67,9,3.6159710834235153,115.04791449068978,415.3440728181964,0.34379496648925173,8,10,6,89.53787996546357,4
67,10,5.6360259287689995,134.3839254546102,410.53994094936536,0.30949584812077385,8,14,6,52.61964255147925,4
68,1,2.852813652097692,66.96556679338568,269.69896189169606,0.516307564824517,8,3,4,60.43704184057169,0
68,2,4.387543833600781,126.08435259570358,455.5799720230368,0.9056312621557303,9,12,1,32.923953098016476,0
68,3,1.7975682562478958,122.15820556786169,293.8844379334627,0.3371261561907881,4,10,2,109.3545990079178,0
68,4,1.1477079030474315,53.512923121521766,337.31825130955826,0.5317713618680324,11,7,0,93.60060994583084,0
68,5,2.8755881494498006,85.70922128164526,244.3606248435904,0.9347646651598878,6,4,6,52.45334620306201,0
68,6,3.243682806874405,161.8061146329148,218.1170270684737,0.39872601201880964,3,11,6,24.378905594873302,0
68,7,5.030253155464365,136.689568076353,408.7772580564666,0.4344316305367075,5,2,1,26.194978185156867,0
68,8,2.239486097330685,70.12263625289765,436.2307891585015,0.5588823569078853,11,2,5,31.849477524805604,1
68,9,5.7003233199750305,165.48043110991878,316.60448355805954,0.7883313008429484,6,2,6,25.74774935923123,1
68,10,4.946296883655721,122.6509706695991,161.5064095903806,0.8121805868341054,5,7,2,37.33938030201686,1
69,1,4.599807149566396,97.70349845348434,395.66558998905,0.9020333812248242,6,10,1,94.11160454233608,2
69,2,1.8801706840910892,130.45165550411664,575.2608290612559,0.743651311198652,8,6,0,83.62926826648231,2
69,3,2.3876795698957327,58.971380138341104,287.7212248029472,0.3413950988766359,10,5,4,25.103003598712725,2
69,4,6.714320514392348,72.6116188557775,448.04118242882396,0.7886863448718426,7,2,3,41.83849844650291,3
69,5,5.6992927279400725,148.519184746369,593.9534013514847,0.6885959914496951,7,7,5,37.754620974866825,3
69,6,6.23825888209122,47.017354139263205,174.1356561843739,0.7663522438977428,10,5,6,52.17368551640848,3
69,7,2.009671531046277,153.83075079517914,397.00933423803224,0.4229772650537307,3,4,0,43.86615378018042,3
69,8,3.8632004765077674,146.89008453930495,591.558718854958,0.9061178003333712,2,3,5,83.81142785862008,4
69,9,5.182144996025797,78.07725446461946,545.6758002706531,0.7714915401526573,6,1,1,43.69310965762913,4
69,10,2.956647115075441,31.34655351807668,307.4082278134164,0.8606227298110305,6,7,6,37.367096761309476,4
70,1,2.7896347254047367,144.0808474750399,326.90480919318566,0.39051514601005755,3,0,4,117.3356700403826,3
70,2,3.214817162855227,77.15077343888717,304.841228032249,0.6383534942481579,5,6,4,13.659476828629426,3
70,3,1.7313284951936228,86.53781430527161,178.4084591435849,0.557890786696094,1,0,4,82.94608738727297,3
70,4,4.572198220941236,86.42330463883931,339.9865052463051,0.8102915486801803,2,4,7,103.85667161168293,4
70,5,5.041279468788345,41.97787935498788,274.59148627140553,0.3299409913932853,3,4,6,45.29399970248279,4
70,6,4.576300694565702,179.31751232821168,345.8680258454492,0.8984494105061027,2,8,4,32.466631700527174,4
70,7,3.5121708599661052,55.14158857513104,150.102167198215,0.8947509995358927,5,5,1,28.45960552106315,4
70,8,1.7221814572599163,30.816759915581304,475.81313494781455,0.9037251744471253,0,0,7,43.84730947288282,4
70,9,2.4530479020848235,31.68057486394037,484.8128611564545,0.7621506252673772,9,8,6,13.914925388712403,4
70,10,6.965981816114289,57.23653582648829,174.2237362088066,0.42341896391234796,7,0,4,18.928064691008597,4
71,1,5.434548531957718,129.8422308869204,516.782445304113,0.8703438822920597,1,6,5,11.0901765040269,3
71,2,5.668277838899195,93.71737603866782,594.9782435866484,0.6141008493190327,9,6,7,40.738983805079286,3
71,3,5.695000866281761,161.8404042627044,329.38912239587876,0.8608995557821428,4,9,5,104.46375728225743,3
71,4,2.9552880556947425,172.64676241249373,204.84577580162264,0.311878795320279,3,7,2,10.065773271827483,4
71,5,2.846914900156715,58.58643428924191,255.10531248087494,0.34432130284755075,2,5,6,16.756764218581594,4
71,6,2.3435475267795374,78.12364742382393,347.39137511072465,0.9353725678357805,2,8,1,21.748077440259998,4
71,7,6.7204172762925705,29.636311184047592,283.94262490572623,0.49374303076050263,6,8,6,96.14775740160668,4
71,8,1.7349871717959353,121.58506546450604,205.73071201761786,0.34584816443542177,2,1,4,14.70135666681465,4
71,9,6.187914127616474,38.98569831592621,227.34443046116593,0.6097422060409542,4,4,7,28.56910063630206,4
71,10,6.123657292851117,22.116610064847038,380.3012054562663,0.8001376766240118,9,10,0,100.15873565024094,4
72,1,4.635557172485484,100.59334193345131,545.2871383702327,0.919135913294989,6,2,1,28.432319323495715,2
72,2,2.8618508926272854,100.53522089698464,508.3982526855648,0.7806550016051726,3,0,5,23.004465327970586,2
72,3,3.4089856633892577,146.90056607408903,249.2289542114916,0.4208749799123215,6,9,4,115.12144139931382,2
72,4,6.721795646978137,76.37232868040628,169.39504902674582,0.416411710563318,10,8,4,25.53189698909034,3
72,5,5.581095062009274,37.38920629995073,591.5659098260746,0.5480507244209377,9,2,6,79.14230407120115,3
72,6,4.7995792096564625,92.04519741304412,388.9992733518874,0.7847164830331117,9,14,1,111.64802877302515,3
72,7,5.9219445288832055,109.89820636952295,452.1327326896816,0.9021003799987772,9,6,1,75.61137829548981,3
72,8,5.8863035240144885,81.13975911359572,209.52092179431676,0.42784732825333494,9,2,7,112.625228808105,4
72,9,4.519070686224692,104.17320294678447,491.6898848175924,0.7632326523412538,10,1,1,29.817451250588118,4
72,10,1.6591786824446977,161.38943483007836,304.31834824163815,0.7445155811908708,5,14,1,44.77114427016676,4
73,1,5.351722506127332,77.6630464086578,189.1820425097887,0.43139710949642596,7,7,5,42.77749590454281,0
73,2,1.5385570033609428,165.73220234981045,152.72116943279028,0.6145091422618023,7,8,3,111.8665515800092,0
73,3,1.9701673196439211,174.53317115493323,242.60746964523977,0.7820179705034391,4,1,6,41.06047109469219,0
73,4,1.4857224166941287,160.25821232254265,477.9914120197535,0.4959509886482204,1,0,0,107.9260283975348,1
73,5,1.6894380601714618,20.613943281248144,375.90368898263193,0.6790330852443649,10,11,0,44.54481876102757,1
73,6,3.995193681047991,54.652669700358544,542.6816484686533,0.3566210381499321,9,8,1,47.634586012308446,1
73,7,6.769304392825397,91.17638925240654,370.0717802021775,0.5285724170222384,9,2,0,42.915520473116665,1
73,8,3.5851496522936244,69.95070140582207,476.30002196999226,0.8175954312198359,9,2,7,97.33286467970365,2
73,9,6.645953935446623,119.71365969088112,483.73227935335,0.8233132528267375,5,13,0,15.638980509359799,2
73,10,3.4112576274204374,127.80099676545436,352.65767360135675,0.786826048059259,11,5,7,62.832368467049136,2
74,1,2.314756388024805,38.05490994937942,418.39527958154696,0.6150481860085998,8,12,3,33.763458443237944,0
74,2,6.803627142221786,134.42000317070207,580.7106746429083,0.5776182794842231,0,11,1,67.75542742699231,0
74,3,5.243673471434003,60.34766039928479,351.0269109161883,0.38024241277673076,11,3,7,14.319155681352626,0
74,4,6.863702939061576,58.77659122188197,448.48981927680086,0.8454148042197474,11,1,3,104.26608562538628,0
74,5,6.6322878122442095,98.77796856314013,465.3895646064429,0.856108230233317,2,1,3,81.33110125902608,0
74,6,1.4106442554557568,163.5835709314538,203.72145510218854,0.5130978446257818,10,5,5,45.84070424213935,0
74,7,2.150417304341599,108.87956482714102,412.7636801675109,0.4345458408092878,4,10,4,95.44782809294938,0
74,8,6.085285798328418,49.0908244539742,343.65593956749024,0.4075748535313761,6,4,4,23.10171894643879,1
74,9,1.8432827679732575,65.83579803913338,383.1347243389025,0.7862104498546114,8,10,5,104.37284053970616,1
74,10,5.0015646847520845,89.66341174396022,578.904051477362,0.7675093803742906,11,5,3,20.19862918912969,1
75,1,1.316960118188332,136.17357623741609,204.58634910249035,0.49680383337677864,2,0,3,16.30413410115355,0
75,2,2.0475391074831184,133.18820402590916,470.30007524592725,0.8839309288589823,1,4,2,111.48641328033536,0
75,3,5.5732723498850625,114.67471502278407,236.41051611135504,0.7333456737301334,8,14,3,63.876445478706486,0
75,4,4.171939623935653,73.51080433889665,383.69071168903645,0.42841133869101083,3,7,3,19.346291887841303,1
75,5,3.617476158142944,125.3291903209699,346.97257122009364,0.4798901857683505,4,11,1,17.66913684171024,1
75,6,6.360428374527922,82.05348313137509,279.54585513135635,0.7710525652701858,5,5,4,62.22459066480164,1
75,7,3.0179403656220014,167.28574161640876,155.40136227270713,0.6593296692169268,1,5,7,45.70700853611777,1
75,8,5.036535917481544,73.96270336867622,230.81990164804316,0.482877904204997,6,7,0,57.20644411541541,2
75,9,1.4493750520119024,36.98565656759476,526.8626338284486,0.4558829689342836,10,9,5,101.07741098524767,2
75,10,3.2679642317569186,176.98904940701476,359.81397668752595,0.8147581549264467,8,3,7,101.75805190292854,2
76,1,5.3144537230648705,107.60286144959912,574.7001501157661,0.46307870574716803,0,4,1,77.83839784114537,3
76,2,6.16479362149297,75.39150186885243,444.20403800600775,0.5276291426650923,7,12,5,50.34781527108952,3
76,3,1.596968013237788,142.65535115392825,584.8234339866837,0.9305483968333594,3,0,6,41.30604205351491,3
76,4,4.103256566161177,155.70903972479155,458.32853097500123,0.4885286183156913,9,6,2,41.01101911569768,4
76,5,2.9082376701671193,167.94268658058186,175.3009326829375,0.6156622939686711,8,4,1,70.10477816333453,4
76,6,2.4984650753761315,74.92407825031172,533.4217871121118,0.6634917856494977,9,14,3,109.68568713786524,4
76,7,5.460611043737167,105.25232598422308,537.3005198049983,0.7516969468579797,4,6,1,103.604708934748,4
76,8,3.0751531478516156,25.63442776408376,485.78083734852254,0.8213248756838645,4,12,4,31.115098289529833,4
